found_at,company,title,location,url
2026-07-08T17:26:19.089191+00:00,Aggregator,Luxury Brand Marketing & Events Associate,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5791101719?se=UnAOH_J68RGNrKp9Qg7ZPA&utm_medium=api&utm_source=0635bd81&v=006AFACCBABEDB0D2401890DA445DDC5E33F7325
2026-07-08T17:26:19.089191+00:00,Aggregator,Influencer & Community Marketing Executive,Birmingham,https://www.reed.co.uk/jobs/influencer-community-marketing-executive/57103250
2026-07-08T17:26:19.089191+00:00,Aggregator,CRM Systems Manager (InterAction),Edinburgh,https://www.reed.co.uk/jobs/crm-systems-manager-interaction/57103360
2026-07-08T17:26:19.089191+00:00,Aggregator,CRM Manager,London,https://www.reed.co.uk/jobs/crm-manager/57103534
2026-07-08T17:26:19.089191+00:00,Aggregator,Trainee Digital Marketing Manager | No experience needed (Ref: 6901),London,https://www.reed.co.uk/jobs/trainee-digital-marketing-manager--no-experience-needed-ref-6901/57099744
2026-07-08T17:26:19.089191+00:00,Aggregator,Marketing Analyst,London,https://www.reed.co.uk/jobs/marketing-analyst/56980966
2026-07-08T17:26:19.089191+00:00,Aggregator,Insights Manager - Brand Tracking,London,https://www.reed.co.uk/jobs/insights-manager-brand-tracking/57103891
2026-07-09T10:22:06.156242+00:00,Aggregator,Brand Marketing Manager (Maternity cover),"London, UK",https://www.adzuna.co.uk/jobs/details/5793559689?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Senior Manager Technology Marketing,"London, UK",https://www.adzuna.co.uk/jobs/details/5793481352?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Global Brand Marketing Executive - Speedo,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/details/5793221315?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Growth Marketing Lead,"Fleet Street, Central London",https://www.adzuna.co.uk/jobs/details/5793173712?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Global Product Marketing Executive - Speedo,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/details/5793125011?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Assistant Brand Manager,UK,https://www.adzuna.co.uk/jobs/details/5793072348?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Ecommerce Account Executive,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5792931756?se=ZgD3_n978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=529454E3062DE913CAD193B552FDE43CF74E310D
2026-07-09T10:22:06.156242+00:00,Aggregator,International Marketing Controller - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5792248411?se=ZgD3_n978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=C3E0DCB50890CC197BFE5E5EC5A8E2ADE182E624
2026-07-09T10:22:06.156242+00:00,Aggregator,Senior Product Marketing Managers,"Selhurst, South East London",https://www.adzuna.co.uk/jobs/details/5792009918?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Luxury Brand Marketing & Events Associate,"Berkshire, South East England",https://www.adzuna.co.uk/jobs/details/5791217313?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Growth & Performance Marketing Lead - Exciting Food Tech Startup,"London, UK",https://www.adzuna.co.uk/jobs/details/5791194698?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,"Marketing Director, London UK","Spitalfields, East London",https://www.adzuna.co.uk/jobs/details/5791181724?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Brand Marketing Assistant,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5791101723?se=ZgD3_n978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=D4FACDEEDD8414F2381AD56E79109C37EBD62EA4
2026-07-09T10:22:06.156242+00:00,Aggregator,Luxury Brand Marketing & Events Associate,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5791101719?se=ZgD3_n978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=006AFACCBABEDB0D2401890DA445DDC5E33F7325
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5789179662?se=2p2t_3978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=E75760DCF13BB710436F196EECD5DC88BD17AB2A
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=2p2t_3978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=2p2t_3978RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-09T10:22:06.156242+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794046186?se=lNSEAIB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=4D2CEB9A3ECBA054E85FF4E58F775B1FE3E16440
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Data Administrator,"North West London, London",https://www.adzuna.co.uk/jobs/details/5793436113?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5793018772?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Systems Manager (InterAction),"Edinburgh Technopole, Milton Bridge",https://www.adzuna.co.uk/jobs/details/5793011132?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,CRM Systems Manager (InterAction),"Bristol, South West England",https://www.adzuna.co.uk/jobs/details/5793008435?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing & Proposals Manager,"Salford, Greater Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792861825?se=lNSEAIB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=2CED3BFFF35610578F910B9417EDF64E1C65E47F
2026-07-09T10:22:06.156242+00:00,Aggregator,Aladdin Strategic Relationship Manager - Director - Aladdin Client Engagement,"London, UK",https://www.adzuna.co.uk/jobs/details/5793481498?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Sales & Marketing Associate,"London, UK",https://www.adzuna.co.uk/jobs/details/5793007475?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=ftAaAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=ftAaAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-09T10:22:06.156242+00:00,Aggregator,"Marketing Assistant, Global Marketing Operations, Auto Care Air Fresheners",UK,https://www.adzuna.co.uk/jobs/details/5793483891?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Programme Marketing Assistant (FTC),"London, UK",https://www.adzuna.co.uk/jobs/details/5793436126?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5793294412?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Junior Marketing Executive,"Leeds, West Yorkshire",https://www.adzuna.co.uk/jobs/details/5793011116?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,E-Commerce Manager,"Bartley Green, Birmingham",https://www.adzuna.co.uk/jobs/details/5792977835?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Programme Marketing Assistant (FTC),"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5792951884?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=24E6F7D7BEDA5270B4FD1D7C1AC342ABFD803214
2026-07-09T10:22:06.156242+00:00,Aggregator,Channel Marketing Executive,"Selhurst, South East London",https://www.adzuna.co.uk/jobs/land/ad/5792923704?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=3849E357DE00C2145BCAA46821CCC6DB4CBFF410
2026-07-09T10:22:06.156242+00:00,Aggregator,Influencer & Community Marketing Executive,"Balsall Heath, Birmingham",https://www.adzuna.co.uk/jobs/land/ad/5792881391?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=A9158030EEF5BD7180B4A4AF6648448A21640010
2026-07-09T10:22:06.156242+00:00,Aggregator,Email & SMS Marketing Executive,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5792769498?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=11AF9570F7D2FD8714D1651864299C48B1854A1A
2026-07-09T10:22:06.156242+00:00,Aggregator,Digital Marketing Executive,UK,https://www.adzuna.co.uk/jobs/land/ad/5792537489?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=80E176D58E9D1A337BBF5A9E6BB9CDD91036DDFD
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Executive,"Essex, Eastern England",https://www.adzuna.co.uk/jobs/land/ad/5792537252?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=D5B68F6DDD2F08E23CF815239239F600F79408B9
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Manager,"Liverpool Street, Central London",https://www.adzuna.co.uk/jobs/land/ad/5792532807?se=-oPCAoB78RGrh7eAmezzew&utm_medium=api&utm_source=0635bd81&v=A0EFBA9117DFD46BFC78DE7709513C7942C936EF
2026-07-09T10:22:06.156242+00:00,Aggregator,Influencer Marketing Executive,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5792475655?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=ILNTA4B78RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-09T10:22:06.156242+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=ILNTA4B78RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-09T10:22:06.156242+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=ILNTA4B78RG3TMC4nRqp-w&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-09T10:22:06.156242+00:00,Aggregator,Senior Content Strategist,UK,https://www.adzuna.co.uk/jobs/details/5792475649?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=OjsfBIB78RGeWcmHaJ_mGw&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-09T10:22:06.156242+00:00,Aggregator,Head of Digital Marketing,"Hyde Park, Leeds",https://www.adzuna.co.uk/jobs/land/ad/5773754679?se=OjsfBIB78RGeWcmHaJ_mGw&utm_medium=api&utm_source=0635bd81&v=C23B6CF2257FE746931BB6157CCEDE0EBDF32286
2026-07-09T10:22:06.156242+00:00,Aggregator,eCommerce Trading Executive,"Salford, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5760868743?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Interim Head of Marketing & Communications,"London, UK",https://www.adzuna.co.uk/jobs/details/5793559668?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Manager,"Cambridgeshire, Eastern England",https://www.adzuna.co.uk/jobs/details/5793024889?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5793021605?se=WvvKBIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=0635bd81&v=58E7BBE223310C89143A5BC5C1362D2BE6C01650
2026-07-09T10:22:06.156242+00:00,Aggregator,Senior Brand Manager - Jameson Irish Whiskey,"London, UK",https://www.adzuna.co.uk/jobs/details/5792798582?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=WvvKBIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing and Partnerships Director - Engine by Starling,"London, UK",https://www.adzuna.co.uk/jobs/details/5792378671?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,International Marketing Controller - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5792248411?se=WvvKBIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=0635bd81&v=C3E0DCB50890CC197BFE5E5EC5A8E2ADE182E624
2026-07-09T10:22:06.156242+00:00,Aggregator,Head of PR & Corporate Communications,"West Midlands, UK",https://www.adzuna.co.uk/jobs/land/ad/5791189643?se=WvvKBIB78RG4yNUoBgOIfg&utm_medium=api&utm_source=0635bd81&v=2C162C6311C68A3EFAA14621FA3705DD0C9B452F
2026-07-09T10:22:06.156242+00:00,Aggregator,Senior Director of Marketing,"London, UK",https://www.adzuna.co.uk/jobs/details/5791185813?utm_medium=api&utm_source=0635bd81
2026-07-09T10:22:06.156242+00:00,Aggregator,Trainee Digital Marketing Manager | No experience needed (Ref: 6901),London,https://www.reed.co.uk/jobs/trainee-digital-marketing-manager--no-experience-needed-ref-6901/57104545
2026-07-09T10:22:06.156242+00:00,Aggregator,Marketing Analyst,London,https://www.reed.co.uk/jobs/marketing-analyst/56967762
2026-07-09T17:52:26.856735+00:00,Aggregator,Brand Media Campaign Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5794247858?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Content Lead,"London, UK",https://www.adzuna.co.uk/jobs/details/5794247498?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Customer Journey and CRM Manager (UK Fixed Term Contract for a Maternity Cover) - Immediate Start,"London, UK",https://www.adzuna.co.uk/jobs/details/5794247006?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Brand Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/details/5794246020?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=_B5O5r578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing & Content Coordinator,"South Bank, South East London",https://www.adzuna.co.uk/jobs/details/5794239974?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Brand & Social Strategist,"London, UK",https://www.adzuna.co.uk/jobs/details/5794239077?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Ecommerce Account Executive,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5792931756?se=_B5O5r578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=529454E3062DE913CAD193B552FDE43CF74E310D
2026-07-09T17:52:26.856735+00:00,Aggregator,Digital CRM Manager - Temporary,UK,https://www.adzuna.co.uk/jobs/details/5794245741?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Senior CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789989790?se=oIBC57578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=5B73194E4D3BB63DE4682A45761F1BC263DDAF10
2026-07-09T17:52:26.856735+00:00,Aggregator,CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789988229?se=oIBC57578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=80512A8F5A97A6955B144F8113C9508D76A8BAB7
2026-07-09T17:52:26.856735+00:00,Aggregator,CRM Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5789179662?se=oIBC57578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=E75760DCF13BB710436F196EECD5DC88BD17AB2A
2026-07-09T17:52:26.856735+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=oIBC57578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing AI & Automation Specialist,"London, UK",https://www.adzuna.co.uk/jobs/details/5794238612?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,CRM Manager,"Oxford Circus, Central London",https://www.adzuna.co.uk/jobs/details/5794236476?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/land/ad/5794151072?se=TFEa6L578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=E4985685FF28D2BD1C19606932069C6C37F5AEBA
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing & Proposals Manager,"Salford, Greater Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792861825?se=TFEa6L578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=2CED3BFFF35610578F910B9417EDF64E1C65E47F
2026-07-09T17:52:26.856735+00:00,Aggregator,BD & Marketing Manager - Disputes,"London, UK",https://www.adzuna.co.uk/jobs/details/5794280214?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=pqZt6r578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-09T17:52:26.856735+00:00,Aggregator,Digital Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5759874606?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5794341956?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Senior Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5794334612?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,VP Marketing,"St Lukes, Central London",https://www.adzuna.co.uk/jobs/details/5794238640?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Trainee Digital Marketing Executive,"Plymouth, South West England",https://www.adzuna.co.uk/jobs/details/5794153086?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing Executive - Partnerships,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5794131740?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Programme Marketing Assistant (FTC),"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5792951884?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=24E6F7D7BEDA5270B4FD1D7C1AC342ABFD803214
2026-07-09T17:52:26.856735+00:00,Aggregator,Channel Marketing Executive,"Selhurst, South East London",https://www.adzuna.co.uk/jobs/land/ad/5792923704?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=3849E357DE00C2145BCAA46821CCC6DB4CBFF410
2026-07-09T17:52:26.856735+00:00,Aggregator,Influencer & Community Marketing Executive,"Balsall Heath, Birmingham",https://www.adzuna.co.uk/jobs/land/ad/5792881391?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=A9158030EEF5BD7180B4A4AF6648448A21640010
2026-07-09T17:52:26.856735+00:00,Aggregator,Email & SMS Marketing Executive,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5792769498?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=11AF9570F7D2FD8714D1651864299C48B1854A1A
2026-07-09T17:52:26.856735+00:00,Aggregator,Digital Marketing Executive,UK,https://www.adzuna.co.uk/jobs/land/ad/5792537489?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=80E176D58E9D1A337BBF5A9E6BB9CDD91036DDFD
2026-07-09T17:52:26.856735+00:00,Aggregator,Marketing Executive,"Essex, Eastern England",https://www.adzuna.co.uk/jobs/land/ad/5792537252?se=aA_T67578RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=D5B68F6DDD2F08E23CF815239239F600F79408B9
2026-07-09T17:52:26.856735+00:00,Aggregator,"Manager, Strategic Partnerships","London, UK",https://www.adzuna.co.uk/jobs/details/5785367200?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=LsEO7b578RGm9YHvQ8XokQ&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-09T17:52:26.856735+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=LsEO7b578RGm9YHvQ8XokQ&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-09T17:52:26.856735+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=GOOc7r578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-09T17:52:26.856735+00:00,Aggregator,Head of Digital Marketing,"Hyde Park, Leeds",https://www.adzuna.co.uk/jobs/land/ad/5773754679?se=GOOc7r578RGeKYDwYWEj0Q&utm_medium=api&utm_source=0635bd81&v=C23B6CF2257FE746931BB6157CCEDE0EBDF32286
2026-07-09T17:52:26.856735+00:00,Aggregator,Digital Advertising Associate - eCommerce,"London, UK",https://www.adzuna.co.uk/jobs/details/5746020716?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Ecommerce Customer Marketing - 12 month FTC,"Uxbridge, London",https://www.adzuna.co.uk/jobs/details/5722895448?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Brand Manager,"Hammersmith, West London",https://www.adzuna.co.uk/jobs/details/5794241331?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Senior Host Venue & Event Partnerships Manager,"South Kensington, South West London",https://www.adzuna.co.uk/jobs/details/5794238465?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Brand Manager,"Cambridgeshire, Eastern England",https://www.adzuna.co.uk/jobs/details/5794186581?utm_medium=api&utm_source=0635bd81
2026-07-09T17:52:26.856735+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=Bsma77578RGSpc2JeqBnow&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-09T17:52:26.856735+00:00,Aggregator,Head of PR & Corporate Communications,"West Midlands, UK",https://www.adzuna.co.uk/jobs/land/ad/5791189643?se=Bsma77578RGSpc2JeqBnow&utm_medium=api&utm_source=0635bd81&v=2C162C6311C68A3EFAA14621FA3705DD0C9B452F
2026-07-10T10:21:25.775351+00:00,Aggregator,Assistant General Counsel – Marketing & Innovation – Global Petcare,"Charing Cross, Central London",https://www.adzuna.co.uk/jobs/details/5795413894?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Ecommerce Account Executive,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5795318810?se=rPKuEkl88RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=D7955D613010A74C2EB412C47132154B9F3D8A18
2026-07-10T10:21:25.775351+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=rPKuEkl88RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-10T10:21:25.775351+00:00,Aggregator,International Marketing Controller - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5792248411?se=rPKuEkl88RGD_JySugrbTQ&utm_medium=api&utm_source=0635bd81&v=C3E0DCB50890CC197BFE5E5EC5A8E2ADE182E624
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5789179662?se=roEiE0l88RGAkYakvi66rA&utm_medium=api&utm_source=0635bd81&v=E75760DCF13BB710436F196EECD5DC88BD17AB2A
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=roEiE0l88RGAkYakvi66rA&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=roEiE0l88RGAkYakvi66rA&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=QrjAE0l88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/land/ad/5794151072?se=QrjAE0l88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=E4985685FF28D2BD1C19606932069C6C37F5AEBA
